Time_index,Hourly_USD_per_MWh
8155,54.99
8156,52.3
8157,48.4
8158,44.14
8159,43.51
8160,41.21
8161,43.51
8162,37.82
8163,37.8
8164,35.88
8165,34.8
8166,37.77
8167,41.5
8168,43.22
8169,49.24
8170,53.01
8171,51.68
8172,53.67
8173,51.46
8174,49.74
8175,47.66
8176,47.04
8177,59.89
8178,80.95
8179,72.75
8180,63.27
8181,58.78
8182,53.32
8183,51.71
8184,47.5
8185,48.81
8186,43.17
8187,41.42
8188,40.55
8189,40.61
8190,40.77
8191,40.73
8192,41.03
8193,44.62
8194,47.59
8195,48.98
8196,48.42
8197,46.44
8198,46.3
8199,47.23
8200,47.12
8201,63.21
8202,86.18
8203,78.74
8204,66.8
8205,58.94
8206,53.92
8207,47
8208,41.93
8209,44.75
8210,36.67
8211,34.97
8212,34.24
8213,35.21
8214,40.98
8215,51.71
8216,56.77
8217,56.75
8218,57.48
8219,58.3
8220,57.1
8221,55.18
8222,53.89
8223,53.51
8224,52.43
8225,65.73
8226,94.86
8227,89.6
8228,76.61
8229,62.84
8230,57.45
8231,49.7
8232,41.82
8233,40.76
8234,35.91
8235,34.09
8236,33.43
8237,35.23
8238,46.49
8239,57.34
8240,60.61
8241,56.7
8242,58.49
8243,59.87
8244,57.17
8245,56.39
8246,55.56
8247,56.17
8248,57.8
8249,72.33
8250,119.49
8251,111.37
8252,79.17
8253,79.41
8254,59.14
8255,56.31
8256,53.89
8257,75
8258,66.34
8259,64.53
8260,60.54
8261,65.4
8262,65.97
8263,124.92
8264,162.17
8265,140.42
8266,147.14
8267,164.07
8268,128.24
8269,128.74
8270,105.2
8271,105.24
8272,136.78
8273,219.4
8274,270.53
8275,243.15
8276,220.46
8277,219.79
8278,156.48
8279,104.4
8280,75.6
8281,98.38
8282,83.8
8283,79.19
8284,74.71
8285,83.53
8286,105.14
8287,147.66
8288,167.26
8289,154.57
8290,164.71
8291,200.75
8292,188.53
8293,155.75
8294,153.75
8295,151.87
8296,152.87
8297,184.43
8298,232.66
8299,217.84
8300,198.43
8301,194.97
8302,163.67
8303,154.33
8304,145.25
8305,118.25
8306,103.43
8307,90.64
8308,90.19
8309,102.57
8310,130.07
8311,160.58
8312,173.53
8313,170.64
8314,174.17
8315,183.89
8316,172.37
8317,165.39
8318,162.18
8319,154.49
8320,146.83
8321,164.63
8322,213.04
8323,194.05
8324,175.66
8325,168.62
8326,166.92
8327,152.84
8328,145.64
8329,119.39
8330,96.55
8331,80.86
8332,78.14
8333,73.11
8334,90.49
8335,109.42
8336,145.82
8337,152.11
8338,150
8339,164
8340,151.12
8341,150.72
8342,145.2
8343,143.3
8344,145.75
8345,173.67
8346,225.33
8347,200.1
8348,183.9
8349,176.31
8350,161.44
8351,140.64
8352,114.53
8353,75.95
8354,71.58
8355,64.3
8356,63.1
8357,62.97
8358,63.46
8359,59.9
8360,57.41
8361,71.89
8362,89.82
8363,92.58
8364,92.35
8365,90.82
8366,90.8
8367,90.75
8368,99.14
8369,144.81
8370,173.72
8371,160.86
8372,150.92
8373,145.93
8374,133.61
8375,95.93
8376,81.58
8377,79.02
8378,67.63
8379,73.26
8380,70.66
8381,74.15
8382,83.82
8383,104.31
8384,126.69
8385,146.66
8386,151.82
8387,153.66
8388,151.39
8389,144.94
8390,129.84
8391,141.62
8392,141.96
8393,166.46
8394,252.92
8395,204.53
8396,188.1
8397,185.02
8398,155.13
8399,144.97
8400,91.22
8401,108.57
8402,79.99
8403,72.99
8404,71.93
8405,70.48
8406,128.17
8407,121.53
8408,153.95
8409,153.13
8410,153.26
8411,180.47
8412,155.91
8413,155.13
8414,150.32
8415,146.75
8416,149.07
8417,200.35
8418,269.88
8419,232.83
8420,206.84
8421,202.86
8422,167.37
8423,143.18
8424,87.68
8425,58.79
8426,48.62
8427,46.84
8428,45.15
8429,45.17
8430,57.21
8431,79.01
8432,121.75
8433,121.41
8434,121.08
8435,102.45
8436,134.22
8437,131.22
8438,90.37
8439,102.1
8440,111.18
8441,154.17
8442,203.09
8443,178.45
8444,167.61
8445,158.11
8446,144
8447,115.84
8448,78.13
8449,49.21
8450,46.57
8451,47.02
8452,45.82
8453,46.14
8454,49.04
8455,64.74
8456,72.22
8457,65.11
8458,73.31
8459,74.02
8460,73.09
8461,72.12
8462,62.92
8463,62.97
8464,62.78
8465,93.43
8466,115.61
8467,106.29
8468,98.42
8469,93.53
8470,78.53
8471,67.22
8472,48.42
8473,41.19
8474,37.27
8475,35.49
8476,35.25
8477,35.23
8478,39.49
8479,53.7
8480,55.06
8481,53.25
8482,51.99
8483,53.84
8484,53.75
8485,51.54
8486,51.02
8487,51.04
8488,51.47
8489,79.07
8490,95.81
8491,81.8
8492,74.3
8493,57.06
8494,54.36
8495,53.37
8496,45.19
8497,32.93
8498,27.72
8499,25.19
8500,23.24
8501,23.4
8502,26.58
8503,34.63
8504,31.9
8505,38.12
8506,44.36
8507,47.46
8508,47.83
8509,46.66
8510,40.64
8511,41.29
8512,43.02
8513,50.49
8514,89.57
8515,65.44
8516,50.27
8517,49.63
8518,49.39
8519,47.27
8520,32.87
8521,33.02
8522,28.63
8523,26.51
8524,26.14
8525,25.87
8526,27.94
8527,29.9
8528,27.49
8529,30.24
8530,38.75
8531,40.27
8532,42.3
8533,39.94
8534,38.96
8535,38.48
8536,41.19
8537,55.45
8538,67.94
8539,58.45
8540,53.72
8541,50.26
8542,47.65
8543,38.83
8544,28.97
8545,29.01
8546,26.38
8547,26.53
8548,24.61
8549,25.67
8550,28.06
8551,41.56
8552,48.64
8553,47.03
8554,52.82
8555,55.08
8556,50.41
8557,48.64
8558,46.04
8559,45.48
8560,46.45
8561,58.84
8562,75.01
8563,64.71
8564,56.67
8565,54.58
8566,48.84
8567,41.59
8568,34.93
8569,35.59
8570,28.75
8571,28.57
8572,28.74
8573,30.25
8574,36.58
8575,53.22
8576,64.36
8577,65.53
8578,67.72
8579,69.54
8580,69.71
8581,66.34
8582,61.94
8583,59.25
8584,58.4
8585,69.2
8586,105.69
8587,92.23
8588,75.55
8589,72.94
8590,64.63
8591,58.09
8592,51.64
8593,48.84
8594,43.38
8595,43.07
8596,41.14
8597,40.85
8598,42.02
8599,53
8600,55.92
8601,58.2
8602,63.42
8603,65.56
8604,67.15
8605,63.89
8606,61.47
8607,57.62
8608,58.13
8609,71.9
8610,90.77
8611,78.78
8612,76.98
8613,71.5
8614,64.67
8615,62.08
8616,49.67
8617,43.64
8618,40.36
8619,40.41
8620,39.45
8621,37.7
8622,42.29
8623,51.6
8624,56.78
8625,57.54
8626,62.19
8627,63.53
8628,63.98
8629,60.29
8630,58.01
8631,56.56
8632,59.28
8633,70.7
8634,106.26
8635,93.86
8636,79.36
8637,73.63
8638,60.55
8639,56.59
8640,47.12
8641,47.9
8642,43.85
8643,42.6
8644,38.54
8645,40.4
8646,45.04
8647,54.83
8648,55.82
8649,56.55
8650,64.23
8651,64.87
8652,62.91
8653,56.12
8654,55.86
8655,54.68
8656,54.7
8657,80.57
8658,111.85
8659,99.27
8660,85.77
8661,75.01
8662,60.7
8663,55.89
8664,52.17
8665,54.49
8666,49.08
8667,44.59
8668,43.98
8669,34.33
8670,39.84
8671,46.11
8672,44.23
8673,50.95
8674,54.54
8675,56.05
8676,55.41
8677,51.67
8678,50.53
8679,41.38
8680,46.71
8681,60.67
8682,83.53
8683,73.88
8684,61.74
8685,60.31
8686,56.61
8687,53.57
8688,42.74
8689,46.76
8690,41.9
8691,44.12
8692,41.47
8693,41.7
8694,39.53
8695,41.97
8696,38.94
8697,41.81
8698,50.23
8699,55.08
8700,52.98
8701,53.16
8702,53.75
8703,53.14
8704,52.27
8705,66.75
8706,96.54
8707,86.81
8708,69.78
8709,65.86
8710,58.74
8711,53.79
8712,45.57
8713,52.79
8714,43.18
8715,43.36
8716,41.68
8717,44.06
8718,49.25
8719,58.16
8720,58.65
8721,60.76
8722,64.61
8723,67.92
8724,67.84
8725,65.46
8726,65.39
8727,62.47
8728,67.36
8729,93.29
8730,150.21
8731,123.51
8732,112.63
8733,100.07
8734,80.49
8735,65.54
8736,53.7
8737,59.81
8738,55.21
8739,49.28
8740,46.27
8741,52.03
8742,57.09
8743,66.81
8744,92.44
8745,94.04
8746,100.25
8747,99.92
8748,94.78
8749,90.17
8750,85.45
8751,84.57
8752,87.78
8753,106.98
8754,186.96
8755,162.22
8756,144.64
8757,121.08
8758,105.1
8759,87.84
8760,61.1
